model,feature,importance_mean,importance_std,importance_mean_minus_std,used_in_retrain,run_date
AAPL_rf,std_20,-0.000241040867996,0.0012062308423915,-0.0014472717103875,0,2026-03-06
AAPL_rf,ema_20,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,norm_band_20,-0.0029517091923281,0.0073187549139525,-0.0102704641062807,0,2026-03-06
AAPL_rf,skew_20,0.0002931476425574,0.0034384922024081,-0.0031453445598506,1,2026-03-06
AAPL_rf,kurt_20,0.0027423177991539,0.0048372057041436,-0.0020948879049897,1,2026-03-06
AAPL_rf,ma_50,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,min_50,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,q25_50,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,median_50,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,q75_50,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,max_50,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,std_50,0.0012468302148018,0.0,0.0012468302148018,1,2026-03-06
AAPL_rf,ema_50,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,norm_band_50,-0.010754797722933,0.0072116518350912,-0.0179664495580243,0,2026-03-06
AAPL_rf,std_ratio_5_20,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,Close_up,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,median_5_up,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,median_10_up,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,median_20_up,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,median_50_up,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,entropy_20,0.0035939788275411,0.0014968798324631,0.0020970989950779,1,2026-03-06
AAPL_rf,dow,0.0001299106521038,0.0011906507936925,-0.0010607401415886,1,2026-03-06
AAPL_rf,dom,0.0088118905614545,0.0056680568598871,0.0031438337015674,1,2026-03-06
AAPL_rf,month,-0.0030738458330627,0.0055366738536475,-0.0086105196867102,0,2026-03-06
AAPL_rf,sin_week,0.0,0.0,0.0,0,2026-03-06
AAPL_rf,cos_week,0.0,0.0,0.0,0,2026-03-06
