model,dataset,MAE,MSE,RMSE,MAPE,R2,EVS,run_date,ABT Window,Train Window,Test Window,Predict Date,retrained
UNH_xgb,train,4.6996,54.7279,7.3978,0.0131,0.9935,0.9935,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
UNH_xgb,test,6.5649,142.7691,11.9486,0.022,0.8162,0.817,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
UNH_xgb,train,4.6217,40.9707,6.4008,0.0125,0.9952,0.9952,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
UNH_xgb,test,6.0436,140.5725,11.8563,0.0203,0.819,0.8198,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
UNH_lgbm,train,5.0302,85.1562,9.228,0.0138,0.9899,0.9899,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
UNH_lgbm,test,6.6419,145.5217,12.0632,0.0223,0.8126,0.8157,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
UNH_lgbm,train,6.022,120.6621,10.9846,0.0163,0.9857,0.9857,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
UNH_lgbm,test,6.2254,145.5526,12.0645,0.021,0.8126,0.8127,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
UNH_arima,train,6.8649,160.8955,12.6845,0.0187,0.981,0.981,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
UNH_arima,test,6.6342,153.9987,12.4096,0.0224,0.8017,0.8023,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
V_linreg,train,2.5938,12.2913,3.5059,0.0075,0.9032,0.9032,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
V_linreg,test,15.8591,306.5808,17.5094,0.0492,-2.7277,0.3304,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
V_linreg,train,2.777,14.6166,3.8232,0.0081,0.8849,0.8849,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
V_linreg,test,10.1407,135.7948,11.6531,0.0315,-0.6511,0.5992,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
V_rf,train,2.9167,16.602,4.0746,0.0085,0.8692,0.8692,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
V_rf,test,5.7799,53.6514,7.3247,0.0179,0.3477,0.7133,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
V_rf,train,2.979,15.8769,3.9846,0.0087,0.8749,0.8749,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
V_rf,test,11.5087,172.5403,13.1355,0.0356,-1.0979,0.5125,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
V_xgb,train,1.9044,6.4526,2.5402,0.0055,0.9492,0.9492,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
V_xgb,test,7.0281,72.0484,8.4881,0.0218,0.124,0.6886,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
V_xgb,train,2.626,11.874,3.4459,0.0076,0.9065,0.9065,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
V_xgb,test,5.8672,60.1719,7.7571,0.0182,0.2684,0.669,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
V_lgbm,train,2.1144,9.0318,3.0053,0.0062,0.9288,0.9288,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
V_lgbm,test,4.1036,35.7798,5.9816,0.0127,0.565,0.7132,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
V_lgbm,train,2.6181,14.2807,3.779,0.0076,0.8875,0.8875,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
V_lgbm,test,3.6403,28.5998,5.3479,0.0113,0.6523,0.7425,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
V_arima,train,3.3025,23.2672,4.8236,0.0097,0.8167,0.8167,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
V_arima,test,3.7261,29.2686,5.4101,0.0115,0.6441,0.6575,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
WMT_linreg,train,0.8962,1.5606,1.2492,0.0091,0.9696,0.9696,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
WMT_linreg,test,4.1992,27.6147,5.255,0.0337,0.0056,0.6384,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
WMT_linreg,train,0.928,1.681,1.2965,0.0094,0.9672,0.9672,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
WMT_linreg,test,5.3892,39.007,6.2456,0.0433,-0.4046,0.6412,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
WMT_rf,train,0.9328,1.7558,1.3251,0.0095,0.9658,0.9658,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
WMT_rf,test,1.7432,5.4977,2.3447,0.0139,0.802,0.8143,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
WMT_rf,train,0.9564,1.625,1.2748,0.0097,0.9683,0.9683,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
WMT_rf,test,1.6997,5.2557,2.2925,0.0135,0.8108,0.8228,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
WMT_xgb,train,0.6393,0.7601,0.8718,0.0065,0.9852,0.9852,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
WMT_xgb,test,1.8122,6.0798,2.4657,0.0144,0.7811,0.8135,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
WMT_xgb,train,0.8294,1.286,1.134,0.0084,0.9749,0.9749,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
WMT_xgb,test,1.7728,5.7724,2.4026,0.0141,0.7921,0.819,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
WMT_lgbm,train,0.7285,1.0851,1.0417,0.0074,0.9788,0.9788,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
WMT_lgbm,test,1.9066,6.2017,2.4903,0.0152,0.7767,0.799,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
WMT_lgbm,train,0.869,1.6219,1.2735,0.0088,0.9684,0.9684,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
WMT_lgbm,test,1.7125,5.5198,2.3494,0.0137,0.8012,0.8198,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
WMT_arima,train,1.0681,2.3399,1.5297,0.0109,0.9544,0.9544,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
WMT_arima,test,1.7634,5.2354,2.2881,0.0141,0.8115,0.8126,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
XOM_linreg,train,0.9772,1.5069,1.2275,0.0088,0.9338,0.9338,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
XOM_linreg,test,9.7162,119.216,10.9186,0.0664,-0.2921,0.7217,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
XOM_linreg,train,1.0811,1.8871,1.3737,0.0097,0.9171,0.9171,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
XOM_linreg,test,7.9751,82.2448,9.0689,0.0546,0.1086,0.7979,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
XOM_rf,train,1.0805,1.8821,1.3719,0.0097,0.9173,0.9173,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
XOM_rf,test,2.9821,12.9691,3.6013,0.021,0.8594,0.9322,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
XOM_rf,train,1.1248,2.0156,1.4197,0.0101,0.9114,0.9114,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
XOM_rf,test,5.543,38.4603,6.2016,0.0386,0.5831,0.9146,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
XOM_xgb,train,0.6812,0.7225,0.85,0.0061,0.9683,0.9683,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
XOM_xgb,test,3.5223,17.1162,4.1372,0.0248,0.8145,0.9363,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
XOM_xgb,train,0.9398,1.3846,1.1767,0.0085,0.9392,0.9392,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
XOM_xgb,test,4.0328,21.6438,4.6523,0.0281,0.7654,0.928,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
XOM_lgbm,train,0.811,1.1242,1.0603,0.0073,0.9506,0.9506,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
XOM_lgbm,test,2.889,12.3532,3.5147,0.0204,0.8661,0.9381,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
XOM_lgbm,train,0.9931,1.6879,1.2992,0.009,0.9258,0.9258,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
XOM_lgbm,test,2.1021,7.0416,2.6536,0.0147,0.9237,0.9371,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,1
XOM_arima,train,1.2485,2.811,1.6766,0.0113,0.8765,0.8765,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
XOM_arima,test,2.1514,6.901,2.627,0.0151,0.9252,0.9321,2026-03-06T20:44:16.588836+00:00,2025-01-15 a 2026-03-04,2025-01-15 a 2026-01-06,2026-01-07 a 2026-03-04,2026-03-04,0
