model,residual
_NaiveModel,-5.220001220703125
_NaiveModel,4.2199859619140625
_NaiveModel,2.230010986328125
_NaiveModel,32.2099609375
_NaiveModel,-0.77001953125
_NaiveModel,-3.84002685546875
_NaiveModel,0.069976806640625
_NaiveModel,0.1600341796875
_NaiveModel,3.0999984741210938
_NaiveModel,-8.470001220703068
_NaiveModel,0.8000030517578125
_NaiveModel,-0.47000122070318184
_NaiveModel,5.0300064086914205
_NaiveModel,0.8499908447265625
_NaiveModel,-2.470001220703125
_NaiveModel,11.269989013671818
_NaiveModel,-3.929992675781307
_NaiveModel,4.540008544921818
_NaiveModel,-2.0100097656251137
_NaiveModel,2.0400009155273153
_NaiveModel,-1.0
_NaiveModel,-0.47998046875
_NaiveModel,5.179992675781307
_NaiveModel,2.6600036621094034
_NaiveModel,37.2900390625
_NaiveModel,3.620025634765682
_NaiveModel,2.209991455078125
_NaiveModel,-3.11004638671875
_NaiveModel,4.700012207031136
_NaiveModel,1.9099884033203125
_NaiveModel,7.69000244140625
_NaiveModel,-3.0699920654296875
_NaiveModel,2.04998779296875
_NaiveModel,-9.93994140625
_NaiveModel,4.750030517578125
_NaiveModel,7.94000244140625
_NaiveModel,5.75
_NaiveModel,18.52996826171875
_NaiveModel,0.12999725341795454
_NaiveModel,7.279998779296818
_NaiveModel,0.5499954223632812
_NaiveModel,4.58999633789071
_NaiveModel,-2.2000045776367188
_NaiveModel,1.5200042724609375
_NaiveModel,2.05999755859375
_NaiveModel,10.220001220703125
_NaiveModel,11.3699951171875
_NaiveModel,-2.709991455078125
_NaiveModel,6.580017089843807
_NaiveModel,0.7099990844726847
_NaiveModel,-1.410003662109375
_NaiveModel,-5.760009765625
_NaiveModel,28.200012207031193
_NaiveModel,5.07000732421875
_NaiveModel,30.4000244140625
_NaiveModel,19.829986572265568
_NaiveModel,-4.769989013671875
_NaiveModel,37.1300048828125
_NaiveModel,-29.030029296875
_NaiveModel,-5.67999267578125
_NaiveModel,16.46002197265625
_NaiveModel,-2.949996948242216
_NaiveModel,3.760009765625
_NaiveModel,-12.5400390625
_NaiveModel,0.94000244140625
_NaiveModel,-16.3299560546875
_NaiveModel,-8.509979248046875
_NaiveModel,16.77001953125
_NaiveModel,-4.019996643066392
_NaiveModel,-5.470001220703125
_NaiveModel,-0.25
_NaiveModel,5.100006103515597
_NaiveModel,8.280006408691406
_NaiveModel,-3.4499969482421875
_NaiveModel,-0.6800079345703125
_NaiveModel,3.399993896484375
_NaiveModel,9.740020751953125
_NaiveModel,-4.860015869140625
_NaiveModel,-10.0
_NaiveModel,-2.4199981689453267
_NaiveModel,-1.44000244140625
_NaiveModel,-1.9899902343749432
_NaiveModel,23.5
_NaiveModel,-1.9700012207030397
_NaiveModel,71.2799072265625
_NaiveModel,15.920013427734318
_NaiveModel,-3.1400146484375
_NaiveModel,20.94000244140625
_NaiveModel,-10.17999267578125
_NaiveModel,-7.899993896484375
_NaiveModel,4.66998291015625
_NaiveModel,-0.78997802734375
_NaiveModel,1.94000244140625
_NaiveModel,6.7099609375
_NaiveModel,2.53997802734375
_NaiveModel,-10.96002197265625
_NaiveModel,1.990020751953125
_NaiveModel,12.48004150390625
_NaiveModel,-0.48999786376953125
_NaiveModel,-5.889984130859375
_NaiveModel,-0.4199981689453125
_NaiveModel,7.4300079345703125
_NaiveModel,9.100006103515625
_NaiveModel,-1.3300018310546875
_NaiveModel,-3.2499923706054688
_NaiveModel,13.0
_NaiveModel,12.529998779296875
_NaiveModel,-4.470001220703125
_NaiveModel,-8.779998779296875
_NaiveModel,-0.8799972534179688
_NaiveModel,-5.6299896240234375
_NaiveModel,0.899993896484375
_NaiveModel,-11.1700439453125
_NaiveModel,1.699996948242159
_NaiveModel,6.9300537109375
_NaiveModel,1.139984130859375
_NaiveModel,1.7400207519531818
_NaiveModel,-14.019958496093636
_NaiveModel,-3.280029296875
_NaiveModel,-0.82000732421875
_NaiveModel,1.71002197265625
_NaiveModel,2.1199951171875
_NaiveModel,-1.0
_NaiveModel,28.3699951171875
_NaiveModel,-4.9599609375
_NaiveModel,-3.53997802734375
_NaiveModel,1.889984130859375
_NaiveModel,-37.73004150390625
_NaiveModel,1.529998779296875
_NaiveModel,-0.740020751953125
_NaiveModel,-0.8600006103515625
_NaiveModel,-8.180007934570312
_NaiveModel,3.5800018310546875
_NaiveModel,-0.1899871826171875
_NaiveModel,2.2499923706054688
_NaiveModel,-1.2100219726561932
_NaiveModel,2.850006103515625
_NaiveModel,7.059997558593807
_NaiveModel,-0.769989013671875
_NaiveModel,-1.69000244140625
_NaiveModel,-1.4199981689453125
_NaiveModel,2.0
_NaiveModel,35.94000244140625
_NaiveModel,-1.8199920654297443
_NaiveModel,77.7899169921875
_NaiveModel,3.1199951171875
_NaiveModel,2.579986572265625
_NaiveModel,29.799987792968636
_NaiveModel,2.75
_NaiveModel,-3.8700103759765625
_NaiveModel,-0.57000732421875
_NaiveModel,-7.910003662109375
_NaiveModel,-1.5
_NaiveModel,-35.5
_NaiveModel,2.6199951171875
_NaiveModel,1.47998046875
_NaiveModel,-2.709991455078125
_NaiveModel,-15.2900390625
_NaiveModel,-2.0800018310546875
_NaiveModel,-2.100006103515625
_NaiveModel,-1.029998779296875
_NaiveModel,-1.3799896240234375
_NaiveModel,2.1599884033203125
_NaiveModel,-3.44000244140625
_NaiveModel,-1.8300018310546875
_NaiveModel,16.8699951171875
_NaiveModel,19.220001220703068
_NaiveModel,-10.200012207031307
_NaiveModel,5.04998779296875
_NaiveModel,-0.8899993896484375
_NaiveModel,-5.25
_NaiveModel,-14.25
_NaiveModel,23.05999755859375
_NaiveModel,-0.970001220703125
_NaiveModel,73.7200927734375
_NaiveModel,8.889984130859318
_NaiveModel,-8.040008544921875
_NaiveModel,27.87994384765625
_NaiveModel,-27.0
_NaiveModel,-2.8800048828125
_NaiveModel,1.29998779296875
_NaiveModel,-9.060012817382841
_NaiveModel,-0.399993896484375
_NaiveModel,-22.1700439453125
_NaiveModel,-24.0899658203125
_NaiveModel,-16.95001220703125
_NaiveModel,-11.20001220703125
_NaiveModel,30.00994873046875
_NaiveModel,-4.1899948120117045
_NaiveModel,-6.209991455078125
_NaiveModel,-1.9699935913085938
_NaiveModel,2.75
_NaiveModel,2.2299957275390625
_NaiveModel,-3.980010986328125
_NaiveModel,-3.5699996948242188
_NaiveModel,31.8499755859375
_NaiveModel,10.07000732421875
_NaiveModel,1.180023193359375
_NaiveModel,-11.050018310546875
_NaiveModel,-3.0199966430664062
_NaiveModel,-0.80999755859375
_NaiveModel,-5.02001953125
_NaiveModel,40.02996826171875
_NaiveModel,-3.360000610351534
_NaiveModel,146.39990234375
_NaiveModel,8.410003662109375
_NaiveModel,0.6500244140625
_NaiveModel,73.49005126953125
_NaiveModel,10.79998779296875
_NaiveModel,-6.5699920654296875
_NaiveModel,-3.839996337890625
_NaiveModel,-0.009994506835909078
_NaiveModel,-6.740020751953125
_NaiveModel,7.6900634765625
_NaiveModel,-12.360015869140625
_NaiveModel,-8.84002685546875
_NaiveModel,0.8800048828124432
_NaiveModel,-49.6199951171875
_NaiveModel,3.1299972534179545
_NaiveModel,-11.260009765625
_NaiveModel,1.399993896484375
_NaiveModel,2.509994506835966
_NaiveModel,4.0500030517578125
_NaiveModel,-0.7899932861328125
_NaiveModel,-9.060005187988267
