ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS,residual
MA,xgb,507.68279647827154,502.760009765625,2026-03-25 00:00:00,8.752803802490234,3.830017089843693,0.0175431502033954,0.0076764619206457,True,2026-03-25,False,False,4.9228,24.2338,4.9228,0.0098,,1.0,4.922786712646541
MA,arima,498.4778165348452,502.760009765625,2026-03-25 00:00:00,-0.4521761409361033,3.830017089843693,-0.0009062917595133,0.0076764619206457,False,2026-03-25,False,False,4.2822,18.3372,4.2822,0.0085,,1.0,-4.2821932307797965
MA,Top3Ensamble,504.4257606836733,502.760009765625,2026-03-25 00:00:00,5.495768007891968,3.830017089843693,0.011015108509348,0.0076764619206457,True,2026-03-25,False,False,1.6658,2.7747,1.6658,0.0033,,1.0,1.6657509180482748
MCD,arima,307.75845312680696,311.70001220703125,2026-03-25 00:00:00,-0.0815432110836695,3.860015869140625,-0.000264888292794,0.0125390329881104,False,2026-03-25,False,False,3.9416,15.5359,3.9416,0.0126,,1.0,-3.9415590802242946
MCD,lgbm,308.4145491476359,311.70001220703125,2026-03-25 00:00:00,0.5745528097452848,3.860015869140625,0.0018664007815106,0.0125390329881104,True,2026-03-25,False,False,3.2855,10.7943,3.2855,0.0105,,1.0,-3.2854630593953402
MCD,rf,307.418621264717,311.70001220703125,2026-03-25 00:00:00,-0.4213750731736354,3.860015869140625,-0.001368811974358,0.0125390329881104,False,2026-03-25,False,False,4.2814,18.3303,4.2814,0.0137,,1.0,-4.28139094231426
MCD,linreg,311.605047623873,311.70001220703125,2026-03-25 00:00:00,3.765051285982395,3.860015869140625,0.0122305461628508,0.0125390329881104,True,2026-03-25,False,False,0.095,0.009,0.095,0.0003,,1.0,-0.0949645831582302
MCD,xgb,308.52199602127075,311.70001220703125,2026-03-25 00:00:00,0.681999683380127,3.860015869140625,0.0022154355882708,0.0125390329881104,True,2026-03-25,False,False,3.178,10.0998,3.178,0.0102,,1.0,-3.178016185760498
MCD,Top3Ensamble,307.8638745130533,311.70001220703125,2026-03-25 00:00:00,0.0238781751626788,3.860015869140625,7.756683811959823e-05,0.0125390329881104,True,2026-03-25,False,False,3.8361,14.716,3.8361,0.0123,,1.0,-3.836137693977946
META,xgb,591.3750667572021,594.8900146484375,2026-03-25 00:00:00,-1.5449161529541016,1.97003173828125,-0.00260560648567,0.003322592921581,False,2026-03-25,False,False,3.5149,12.3549,3.5149,0.0059,,1.0,-3.5149478912353516
META,rf,592.9276727222699,594.8900146484375,2026-03-25 00:00:00,0.0076898121136537,1.97003173828125,1.2969392726335106e-05,0.003322592921581,True,2026-03-25,False,False,1.9623,3.8508,1.9623,0.0033,,1.0,-1.9623419261675963
META,linreg,626.0534009926458,594.8900146484375,2026-03-25 00:00:00,33.133418082489584,1.97003173828125,0.0558817699478855,0.003322592921581,True,2026-03-25,False,False,31.1634,971.1566,31.1634,0.0524,,1.0,31.163386344208334
META,lgbm,592.6148188713954,594.8900146484375,2026-03-25 00:00:00,-0.3051640387608358,1.97003173828125,-0.0005146799695686,0.003322592921581,False,2026-03-25,False,False,2.2752,5.1765,2.2752,0.0038,,1.0,-2.275195777042086
META,arima,592.9276816895369,594.8900146484375,2026-03-25 00:00:00,0.0076987793806893,1.97003173828125,1.298451663393487e-05,0.003322592921581,True,2026-03-25,False,False,1.9623,3.8508,1.9623,0.0033,,1.0,-1.9623329589005607
META,Top3Ensamble,592.3058527836225,594.8900146484375,2026-03-25 00:00:00,-0.6141301265337233,1.97003173828125,-0.0010357723541707,0.003322592921581,False,2026-03-25,False,False,2.5842,6.6779,2.5842,0.0043,,1.0,-2.5841618648149733
MRK,arima,116.49388860793968,119.37000274658205,2026-03-25 00:00:00,0.1238858613576354,3.0,0.0010645858763741,0.0257798395565313,True,2026-03-25,False,False,2.8761,8.272,2.8761,0.0241,,1.0,-2.8761141386423645
MRK,xgb,114.9687933921814,119.37000274658205,2026-03-25 00:00:00,-1.401209354400649,3.0,-0.0120409841138532,0.0257798395565313,False,2026-03-25,False,False,4.4012,19.3706,4.4012,0.0369,,1.0,-4.401209354400649
MRK,rf,115.4594374657479,119.37000274658205,2026-03-25 00:00:00,-0.9105652808341488,3.0,-0.007824742281884,0.0257798395565313,False,2026-03-25,False,False,3.9106,15.2925,3.9106,0.0328,,1.0,-3.910565280834149
MRK,lgbm,116.0181784765538,119.37000274658205,2026-03-25 00:00:00,-0.3518242700282457,3.0,-0.0030233244111406,0.0257798395565313,False,2026-03-25,False,False,3.3518,11.2347,3.3518,0.0281,,1.0,-3.3518242700282457
MRK,linreg,114.17805869664134,119.37000274658205,2026-03-25 00:00:00,-2.1919440499407017,3.0,-0.0188359886414549,0.0257798395565313,False,2026-03-25,False,False,5.1919,26.9563,5.1919,0.0435,,1.0,-5.191944049940702
MRK,Top3Ensamble,115.56337526037828,119.37000274658205,2026-03-25 00:00:00,-0.8066274862037659,3.0,-0.0069315757254071,0.0257798395565313,False,2026-03-25,False,False,3.8066,14.4904,3.8066,0.0319,,1.0,-3.806627486203766
MSFT,xgb,381.141450881958,371.0400085449219,2026-03-25 00:00:00,8.401460647583008,-1.699981689453125,0.0225397351175017,-0.0045607708697534,False,2026-03-25,False,False,10.1014,102.0391,10.1014,0.0272,,1.0,10.101442337036133
MSFT,linreg,385.4160305684359,371.0400085449219,2026-03-25 00:00:00,12.676040334060872,-1.699981689453125,0.0340077283526522,-0.0045607708697534,False,2026-03-25,False,False,14.376,206.67,14.376,0.0387,,1.0,14.376022023513997
MSFT,rf,373.8491911174724,371.0400085449219,2026-03-25 00:00:00,1.109200883097401,-1.699981689453125,0.0029758032734828,-0.0045607708697534,False,2026-03-25,False,False,2.8092,7.8915,2.8092,0.0076,,1.0,2.809182572550526
MSFT,lgbm,377.49888465447486,371.0400085449219,2026-03-25 00:00:00,4.758894420099864,-1.699981689453125,0.0127673298942448,-0.0045607708697534,False,2026-03-25,False,False,6.4589,41.7171,6.4589,0.0174,,1.0,6.458876109552989
MSFT,arima,372.9069305493597,371.0400085449219,2026-03-25 00:00:00,0.1669403149846857,-1.699981689453125,0.0004478733684564,-0.0045607708697534,False,2026-03-25,False,False,1.8669,3.4854,1.8669,0.005,,1.0,1.8669220044378108
MSFT,Top3Ensamble,374.751668773769,371.0400085449219,2026-03-25 00:00:00,2.011678539393984,-1.699981689453125,0.005397002178728,-0.0045607708697534,False,2026-03-25,False,False,3.7117,13.7764,3.7117,0.01,,1.0,3.7116602288471086
NEE,xgb,90.72804772853851,91.16000366210938,2026-03-25 00:00:00,-0.8919550180435323,-0.4599990844726704,-0.0097353742774997,-0.0050207276869987,True,2026-03-25,False,False,0.432,0.1866,0.432,0.0047,,1.0,-0.4319559335708618
NEE,linreg,88.20837716082497,91.16000366210938,2026-03-25 00:00:00,-3.411625585757079,-0.4599990844726704,-0.037236689407154,-0.0050207276869987,True,2026-03-25,False,False,2.9516,8.7121,2.9516,0.0324,,1.0,-2.9516265012844087
NEE,lgbm,91.3124112168027,91.16000366210938,2026-03-25 00:00:00,-0.3075915297793443,-0.4599990844726704,-0.0033572530076225,-0.0050207276869987,True,2026-03-25,False,False,0.1524,0.0232,0.1524,0.0017,,1.0,0.15240755469332612
NEE,rf,91.0097082158992,91.16000366210938,2026-03-25 00:00:00,-0.6102945306828502,-0.4599990844726704,-0.0066611494475819,-0.0050207276869987,True,2026-03-25,False,False,0.1503,0.0226,0.1503,0.0016,,1.0,-0.15029544621017976
NEE,arima,91.65959739638082,91.16000366210938,2026-03-25 00:00:00,0.0395946497987722,-0.4599990844726704,0.0004321616307771,-0.0050207276869987,False,2026-03-25,False,False,0.4996,0.2496,0.4996,0.0055,,1.0,0.4995937342714427
NEE,Top3Ensamble,91.23335211390736,91.16000366210938,2026-03-25 00:00:00,-0.3866506326746872,-0.4599990844726704,-0.0042201552181148,-0.0050207276869987,True,2026-03-25,False,False,0.0733,0.0054,0.0733,0.0008,,1.0,0.07334845179798322
NVDA,arima,175.5533911020986,178.67999267578125,2026-03-25 00:00:00,0.3533941538564136,3.4799957275390625,0.0020170899544068,0.0198629896584252,True,2026-03-25,False,False,3.1266,9.7756,3.1266,0.0175,,1.0,-3.126601573682649
NVDA,rf,175.6556017385049,178.67999267578125,2026-03-25 00:00:00,0.4556047902627256,3.4799957275390625,0.0026004840079838,0.0198629896584252,True,2026-03-25,False,False,3.0244,9.1469,3.0244,0.0169,,1.0,-3.024390937276337
NVDA,linreg,176.35352669051983,178.67999267578125,2026-03-25 00:00:00,1.153529742277641,3.4799957275390625,0.0065840739861337,0.0198629896584252,True,2026-03-25,False,False,2.3265,5.4124,2.3265,0.013,,1.0,-2.3264659852614216
NVDA,lgbm,175.10182241295598,178.67999267578125,2026-03-25 00:00:00,-0.0981745352862049,3.4799957275390625,-0.0005603569463257,0.0198629896584252,False,2026-03-25,False,False,3.5782,12.8033,3.5782,0.02,,1.0,-3.5781702628252674
NVDA,xgb,175.07115913927555,178.67999267578125,2026-03-25 00:00:00,-0.1288378089666366,3.4799957275390625,-0.0007353756347649,0.0198629896584252,False,2026-03-25,False,False,3.6088,13.0237,3.6088,0.0202,,1.0,-3.608833536505699
NVDA,Top3Ensamble,175.27619443024548,178.67999267578125,2026-03-25 00:00:00,0.0761974820032946,3.4799957275390625,0.0004349171422976,0.0198629896584252,True,2026-03-25,False,False,3.4038,11.5858,3.4038,0.019,,1.0,-3.403798245535768
ORCL,lgbm,147.46446279551387,146.02000427246094,2026-03-25 00:00:00,0.3744664576232424,-1.0699920654296875,0.0025458322587963,-0.0072744040524124,False,2026-03-25,False,False,1.4445,2.0865,1.4445,0.0099,,1.0,1.4444585230529299
ORCL,rf,147.39050744085336,146.02000427246094,2026-03-25 00:00:00,0.3005111029627301,-1.0699920654296875,0.0020430424260287,-0.0072744040524124,False,2026-03-25,False,False,1.3705,1.8783,1.3705,0.0094,,1.0,1.3705031683924176
ORCL,linreg,133.4655894599652,146.02000427246094,2026-03-25 00:00:00,-13.624406877925423,-1.0699920654296875,-0.0926263322940593,-0.0072744040524124,True,2026-03-25,False,False,12.5544,157.6133,12.5544,0.086,,1.0,-12.554414812495736
ORCL,arima,147.19095945782456,146.02000427246094,2026-03-25 00:00:00,0.1009631199339367,-1.0699920654296875,0.0006864037150562,-0.0072744040524124,False,2026-03-25,False,False,1.171,1.3711,1.171,0.008,,1.0,1.1709551853636242
ORCL,xgb,146.7703174352646,146.02000427246094,2026-03-25 00:00:00,-0.3196789026260376,-1.0699920654296875,-0.0021733558405405,-0.0072744040524124,True,2026-03-25,False,False,0.7503,0.563,0.7503,0.0051,,1.0,0.7503131628036499
ORCL,Top3Ensamble,147.1172614446475,146.02000427246094,2026-03-25 00:00:00,0.0272651067568858,-1.0699920654296875,0.0001853634335149,-0.0072744040524124,False,2026-03-25,False,False,1.0973,1.204,1.0973,0.0075,,1.0,1.0972571721865734
PG,lgbm,143.34493389052733,143.9199981689453,2026-03-25 00:00:00,0.1849302284179543,0.7599945068359375,0.0012917730070364,0.0053087069530236,True,2026-03-25,False,False,0.5751,0.3307,0.5751,0.004,,1.0,-0.5750642784179831
PG,rf,144.58682172293132,143.9199981689453,2026-03-25 00:00:00,1.4268180608219438,0.7599945068359375,0.0099665969846547,0.0053087069530236,True,2026-03-25,False,False,0.6668,0.4447,0.6668,0.0046,,1.0,0.6668235539860063
PG,xgb,145.0192085504532,143.9199981689453,2026-03-25 00:00:00,1.859204888343811,0.7599945068359375,0.012986901653984,0.0053087069530236,True,2026-03-25,False,False,1.0992,1.2083,1.0992,0.0076,,1.0,1.0992103815078735
PG,linreg,142.0142079057123,143.9199981689453,2026-03-25 00:00:00,-1.1457957563970638,0.7599945068359375,-0.0080036024524098,0.0053087069530236,False,2026-03-25,False,False,1.9058,3.632,1.9058,0.0132,,1.0,-1.9057902632330013
PG,arima,143.11098951541894,143.9199981689453,2026-03-25 00:00:00,-0.049014146690439,0.7599945068359375,-0.0003423731869001,0.0053087069530236,False,2026-03-25,False,False,0.809,0.6545,0.809,0.0056,,1.0,-0.8090086535263765
PG,Top3Ensamble,143.6809150429592,143.9199981689453,2026-03-25 00:00:00,0.5209113808498387,0.7599945068359375,0.0036386656015971,0.0053087069530236,True,2026-03-25,False,False,0.2391,0.0572,0.2391,0.0017,,1.0,-0.23908312598609882
PLTR,linreg,159.4541231166052,154.9600067138672,2026-03-25 00:00:00,4.674124337308314,0.1800079345703125,0.0301985035157754,0.0011629922211524,True,2026-03-25,False,False,4.4941,20.1971,4.4941,0.029,,1.0,4.494116402738001
PLTR,lgbm,154.4447628034192,154.9600067138672,2026-03-25 00:00:00,-0.3352359758776799,0.1800079345703125,-0.0021658869267449,0.0011629922211524,False,2026-03-25,False,False,0.5152,0.2655,0.5152,0.0033,,1.0,-0.5152439104479924
PLTR,xgb,155.9195396900177,154.9600067138672,2026-03-25 00:00:00,1.1395409107208252,0.1800079345703125,0.0073623266553045,0.0011629922211524,True,2026-03-25,False,False,0.9595,0.9207,0.9595,0.0062,,1.0,0.9595329761505127
PLTR,rf,155.5064169928884,154.9600067138672,2026-03-25 00:00:00,0.7264182135915291,0.1800079345703125,0.0046932305163494,0.0011629922211524,True,2026-03-25,False,False,0.5464,0.2986,0.5464,0.0035,,1.0,0.5464102790212166
PLTR,arima,155.09777184220047,154.9600067138672,2026-03-25 00:00:00,0.3177730629035977,0.1800079345703125,0.0020530628337626,0.0011629922211524,True,2026-03-25,False,False,0.1378,0.019,0.1378,0.0009,,1.0,0.13776512833328525
PLTR,Top3Ensamble,155.50790950836884,154.9600067138672,2026-03-25 00:00:00,0.7279107290719651,0.1800079345703125,0.0047028733351387,0.0011629922211524,True,2026-03-25,False,False,0.5479,0.3002,0.5479,0.0035,,1.0,0.5479027945016526
TSLA,lgbm,376.4449685867219,385.9500122070313,2026-03-25 00:00:00,-6.585030192574948,2.920013427734432,-0.0171919437473858,0.0076234588336172,False,2026-03-25,False,False,9.505,90.3459,9.505,0.0246,,1.0,-9.50504362030938
TSLA,rf,381.8592994859585,385.9500122070313,2026-03-25 00:00:00,-1.170699293338373,2.920013427734432,-0.0030564167221088,0.0076234588336172,False,2026-03-25,False,False,4.0907,16.7339,4.0907,0.0106,,1.0,-4.090712721072805
TSLA,xgb,377.767463684082,385.9500122070313,2026-03-25 00:00:00,-5.262535095214901,2.920013427734432,-0.0137392243740344,0.0076234588336172,False,2026-03-25,False,False,8.1825,66.9541,8.1825,0.0212,,1.0,-8.182548522949332
TSLA,linreg,378.8824044964383,385.9500122070313,2026-03-25 00:00:00,-4.147594282858563,2.920013427734432,-0.0108283797511338,0.0076234588336172,False,2026-03-25,False,False,7.0676,49.9511,7.0676,0.0183,,1.0,-7.067607710592995
TSLA,arima,384.3769373370019,385.9500122070313,2026-03-25 00:00:00,1.346938557705016,2.920013427734432,0.0035165354201959,0.0076234588336172,True,2026-03-25,False,False,1.5731,2.4746,1.5731,0.0041,,1.0,-1.5730748700294157
TSLA,Top3Ensamble,380.8937351365608,385.9500122070313,2026-03-25 00:00:00,-2.1362636427360826,2.920013427734432,-0.0055772750164328,0.0076234588336172,False,2026-03-25,False,False,5.0563,25.5659,5.0563,0.0131,,1.0,-5.0562770704705144
TSM,lgbm,338.8751011294356,347.75,2026-03-25 00:00:00,-4.37489887056438,4.5,-0.0127455174670484,0.0131099781500364,False,2026-03-25,False,False,8.8749,78.7638,8.8749,0.0255,,1.0,-8.87489887056438
TSM,xgb,342.4914710521698,347.75,2026-03-25 00:00:00,-0.7585289478302002,4.5,-0.0022098439849386,0.0131099781500364,False,2026-03-25,False,False,5.2585,27.6521,5.2585,0.0151,,1.0,-5.2585289478302
TSM,linreg,344.86158937224224,347.75,2026-03-25 00:00:00,1.6115893722422356,4.5,0.0046950892126503,0.0131099781500364,True,2026-03-25,False,False,2.8884,8.3429,2.8884,0.0083,,1.0,-2.8884106277577644
TSM,rf,340.71881729843966,347.75,2026-03-25 00:00:00,-2.53118270156034,4.5,-0.0073741666469347,0.0131099781500364,False,2026-03-25,False,False,7.0312,49.4375,7.0312,0.0202,,1.0,-7.03118270156034
TSM,arima,343.0980028532491,347.75,2026-03-25 00:00:00,-0.1519971467508867,4.5,-0.0004428176161715,0.0131099781500364,False,2026-03-25,False,False,4.652,21.6411,4.652,0.0134,,1.0,-4.651997146750887
TSM,Top3Ensamble,340.8973070937081,347.75,2026-03-25 00:00:00,-2.352692906291906,4.5,-0.006854167243385,0.0131099781500364,False,2026-03-25,False,False,6.8527,46.9594,6.8527,0.0197,,1.0,-6.852692906291907
UNH,xgb,282.5559730529785,270.54998779296875,2026-03-25 00:00:00,10.27597427368164,-1.730010986328125,0.0377404668714248,-0.0063537938669172,False,2026-03-25,False,False,12.006,144.1437,12.006,0.0444,,1.0,12.005985260009766
UNH,lgbm,279.1877941750454,270.54998779296875,2026-03-25 00:00:00,6.907795395748508,-1.730010986328125,0.0253701903434625,-0.0063537938669172,False,2026-03-25,False,False,8.6378,74.6117,8.6378,0.0319,,1.0,8.637806382076633
UNH,rf,274.8469245344104,270.54998779296875,2026-03-25 00:00:00,2.566925755113516,-1.730010986328125,0.0094275222808201,-0.0063537938669172,False,2026-03-25,False,False,4.2969,18.4637,4.2969,0.0159,,1.0,4.296936741441641
UNH,linreg,273.8420376686886,270.54998779296875,2026-03-25 00:00:00,1.5620388893917152,-1.730010986328125,0.0057368844439354,-0.0063537938669172,False,2026-03-25,False,False,3.292,10.8376,3.292,0.0122,,1.0,3.29204987571984
UNH,arima,272.4714876026412,270.54998779296875,2026-03-25 00:00:00,0.1914888233443434,-1.730010986328125,0.0007032790664126,-0.0063537938669172,False,2026-03-25,False,False,1.9215,3.6922,1.9215,0.0071,,1.0,1.9214998096724685
UNH,Top3Ensamble,278.86356392081143,270.54998779296875,2026-03-25 00:00:00,6.583565141514555,-1.730010986328125,0.0241793931652358,-0.0063537938669172,False,2026-03-25,False,False,8.3136,69.1155,8.3136,0.0307,,1.0,8.31357612784268
V,xgb,309.7926869392395,304.9100036621094,2026-03-25 00:00:00,6.032677173614502,1.149993896484375,0.0198600111261162,0.0037858633773803,True,2026-03-25,False,False,4.8827,23.8406,4.8827,0.016,,1.0,4.882683277130127
V,lgbm,309.7508644445141,304.9100036621094,2026-03-25 00:00:00,5.990854678889093,1.149993896484375,0.0197223284378727,0.0037858633773803,True,2026-03-25,False,False,4.8409,23.4339,4.8409,0.0159,,1.0,4.840860782404718
V,arima,303.582252049196,304.9100036621094,2026-03-25 00:00:00,-0.1777577164290278,1.149993896484375,-0.0005851913046953,0.0037858633773803,False,2026-03-25,False,False,1.3278,1.7629,1.3278,0.0044,,1.0,-1.3277516129134028
V,linreg,322.87935231161475,304.9100036621094,2026-03-25 00:00:00,19.119342545989756,1.149993896484375,0.0629422634030787,0.0037858633773803,True,2026-03-25,False,False,17.9693,322.8975,17.9693,0.0589,,1.0,17.969348649505378
V,rf,307.89902339150217,304.9100036621094,2026-03-25 00:00:00,4.139013625877169,1.149993896484375,0.0136259332789419,0.0037858633773803,True,2026-03-25,False,False,2.989,8.9342,2.989,0.0098,,1.0,2.989019729392794
V,Top3Ensamble,307.07737996173745,304.9100036621094,2026-03-25 00:00:00,3.3173701961124493,1.149993896484375,0.0109210234707065,0.0037858633773803,True,2026-03-25,False,False,2.1674,4.6975,2.1674,0.0071,,1.0,2.1673762996280743
WMT,arima,122.172871910703,123.05999755859376,2026-03-25 00:00:00,0.1228688589451962,1.009994506835966,0.0010067091837194,0.0082752517950176,True,2026-03-25,False,False,0.8871,0.787,0.8871,0.0072,,1.0,-0.8871256478907696
WMT,linreg,118.31330837559116,123.05999755859376,2026-03-25 00:00:00,-3.736694676166636,1.009994506835966,-0.0306160965402189,0.0082752517950176,False,2026-03-25,False,False,4.7467,22.5311,4.7467,0.0386,,1.0,-4.7466891830026015
WMT,xgb,121.58309999108312,123.05999755859376,2026-03-25 00:00:00,-0.4669030606746815,1.009994506835966,-0.0038255063416645,0.0082752517950176,False,2026-03-25,False,False,1.4769,2.1812,1.4769,0.012,,1.0,-1.4768975675106475
WMT,lgbm,121.108578623846,123.05999755859376,2026-03-25 00:00:00,-0.941424427911798,1.009994506835966,-0.0077134322357416,0.0082752517950176,False,2026-03-25,False,False,1.9514,3.808,1.9514,0.0159,,1.0,-1.951418934747764
WMT,rf,121.8307511072315,123.05999755859376,2026-03-25 00:00:00,-0.2192519445262917,1.009994506835966,-0.0017964108074074,0.0082752517950176,False,2026-03-25,False,False,1.2292,1.511,1.2292,0.01,,1.0,-1.2292464513622576
WMT,Top3Ensamble,121.70406721392682,123.05999755859376,2026-03-25 00:00:00,-0.3459358378309787,1.009994506835966,-0.0028343779531433,0.0082752517950176,False,2026-03-25,False,False,1.3559,1.8385,1.3559,0.011,,1.0,-1.3559303446669446
XOM,linreg,152.0054616303441,163.25999450683594,2026-03-25 00:00:00,-13.374543252468412,-2.1200103759765625,-0.0808715857878076,-0.0128190247513826,True,2026-03-25,False,False,11.2545,126.6645,11.2545,0.0689,,1.0,-11.25453287649185
