date,ticker,best_model,strategy_score,action,ret_1d,ret_5d,ret_20d,result_5d,pred_ARIMAModel,pred_LGBMRegressor,pred_LSTM,pred_RandomForestRegressor,pred_Ridge,pred_XGBRegressor,pred__NaiveModel
2026-05-29,NEE,_NaiveModel,0.0,HOLD,-0.28%,-1.80%,-0.57%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,NVDA,_NaiveModel,0.0,HOLD,-1.45%,4.00%,-1.66%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,ORCL,_NaiveModel,0.0,HOLD,10.84%,20.07%,-9.53%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,PG,_NaiveModel,0.0,HOLD,-1.61%,-3.49%,3.06%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,PLTR,_NaiveModel,0.0,HOLD,9.21%,6.16%,-10.37%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,TSLA,_NaiveModel,0.0,HOLD,-1.43%,-4.15%,-9.41%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,TSM,_NaiveModel,0.0,HOLD,-1.51%,5.14%,8.77%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,UNH,_NaiveModel,0.0,HOLD,-0.58%,-1.21%,4.82%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,V,_NaiveModel,0.0,HOLD,0.43%,-2.35%,0.70%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,WMT,_NaiveModel,0.0,HOLD,-2.65%,-4.91%,-1.45%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-29,XOM,_NaiveModel,0.0,HOLD,-1.16%,1.77%,-6.23%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,AAPL,_NaiveModel,0.0,HOLD,0.53%,-1.46%,-4.79%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,AMD,_NaiveModel,0.0,HOLD,4.55%,2.94%,3.42%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,AMZN,_NaiveModel,0.0,HOLD,0.79%,-3.90%,-12.64%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,ASML,_NaiveModel,0.0,HOLD,0.49%,1.92%,16.89%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,AVGO,_NaiveModel,0.0,HOLD,1.12%,9.03%,-6.86%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,BRK-B,_NaiveModel,0.0,HOLD,-0.52%,-2.01%,2.37%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,CAT,_NaiveModel,0.0,HOLD,-2.45%,-4.90%,5.05%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,COST,_NaiveModel,0.0,HOLD,-0.85%,-5.74%,-3.80%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,CRM,_NaiveModel,0.0,HOLD,-0.75%,18.08%,-12.67%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,GOOGL,_NaiveModel,0.0,HOLD,0.33%,-3.20%,-6.44%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,JNJ,_NaiveModel,0.0,HOLD,-0.21%,-3.36%,1.26%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,JPM,_NaiveModel,0.0,HOLD,-0.85%,-0.90%,11.42%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-28,LLY,_NaiveModel,0.0,HOLD,4.05%,-0.07%,2.69%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-28,LMT,_NaiveModel,0.0,HOLD,1.14%,-2.76%,0.22%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,MA,_NaiveModel,0.0,HOLD,-0.26%,0.04%,-0.41%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-28,MCD,_NaiveModel,0.0,HOLD,-1.05%,-1.71%,1.03%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,META,_NaiveModel,0.0,HOLD,0.00%,-5.48%,-9.14%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,MRK,_NaiveModel,0.0,HOLD,-0.29%,-4.22%,-3.99%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,MSFT,_NaiveModel,0.0,HOLD,3.47%,11.60%,-8.18%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,NEE,_NaiveModel,0.0,HOLD,-0.46%,-4.55%,-2.19%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,NVDA,_NaiveModel,0.0,HOLD,0.78%,5.53%,-3.74%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,ORCL,_NaiveModel,0.0,HOLD,6.67%,29.95%,-3.89%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,PG,_NaiveModel,0.0,HOLD,-1.07%,-4.89%,2.08%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,PLTR,_NaiveModel,0.0,HOLD,8.17%,21.24%,-3.05%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,TSLA,_NaiveModel,0.0,HOLD,0.40%,-5.56%,-9.99%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,TSM,_NaiveModel,0.0,HOLD,0.50%,3.05%,2.23%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,UNH,_NaiveModel,0.0,HOLD,-0.39%,-1.08%,4.04%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,V,_NaiveModel,0.0,HOLD,-0.81%,-1.48%,0.85%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,WMT,_NaiveModel,0.0,HOLD,0.30%,-3.32%,-0.35%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-28,XOM,_NaiveModel,0.0,HOLD,-0.64%,1.00%,-4.84%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,AAPL,_NaiveModel,0.0,HOLD,0.82%,1.21%,-2.95%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,AMD,_NaiveModel,0.0,HOLD,-1.66%,2.42%,0.67%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,AMZN,_NaiveModel,0.0,HOLD,2.47%,2.02%,-7.27%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,ASML,_NaiveModel,0.0,HOLD,-2.09%,-1.18%,10.53%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,AVGO,_NaiveModel,0.0,HOLD,-0.04%,5.87%,-10.73%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,BRK-B,_NaiveModel,0.0,HOLD,-0.77%,-1.89%,2.34%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,CAT,_NaiveModel,0.0,HOLD,0.15%,-3.60%,4.06%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,COST,_NaiveModel,0.0,HOLD,0.08%,-4.65%,-1.62%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,CRM,_NaiveModel,0.0,HOLD,-0.88%,6.71%,-9.70%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,GOOGL,_NaiveModel,0.0,HOLD,-0.01%,-2.20%,-4.02%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,JNJ,_NaiveModel,0.0,HOLD,0.48%,-2.11%,2.17%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,JPM,_NaiveModel,0.0,HOLD,-2.43%,-2.42%,7.95%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,LLY,_NaiveModel,0.0,HOLD,1.71%,3.78%,5.42%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,LMT,_NaiveModel,0.0,HOLD,-0.33%,-0.46%,0.57%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-27,MA,_NaiveModel,0.0,HOLD,0.41%,0.20%,1.69%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-27,MCD,_NaiveModel,0.0,HOLD,0.59%,-0.02%,3.10%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-27,META,_NaiveModel,0.0,HOLD,3.74%,3.29%,-7.31%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,MRK,_NaiveModel,0.0,HOLD,0.43%,-0.84%,-3.80%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-27,MSFT,_NaiveModel,0.0,HOLD,-0.81%,8.22%,-5.34%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,NEE,_NaiveModel,0.0,HOLD,0.00%,-0.73%,-1.62%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-27,NVDA,_NaiveModel,0.0,HOLD,-1.05%,-1.73%,-3.47%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,ORCL,_NaiveModel,0.0,HOLD,-1.09%,16.95%,-2.45%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,PG,_NaiveModel,0.0,HOLD,3.17%,0.42%,6.67%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-27,PLTR,_NaiveModel,0.0,HOLD,-2.99%,14.60%,-4.37%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,TSLA,_NaiveModel,0.0,HOLD,1.56%,0.51%,-6.67%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-27,TSM,_NaiveModel,0.0,HOLD,2.52%,1.49%,3.28%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,UNH,_NaiveModel,0.0,HOLD,1.90%,0.92%,8.17%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-27,V,_NaiveModel,0.0,HOLD,0.35%,-0.04%,2.03%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-27,WMT,_NaiveModel,0.0,HOLD,-0.03%,-2.38%,2.07%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-27,XOM,_NaiveModel,0.0,HOLD,-1.27%,-3.04%,-5.31%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,AAPL,_NaiveModel,0.0,HOLD,-0.16%,1.05%,-4.02%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,AMD,_NaiveModel,0.0,HOLD,7.78%,10.39%,17.06%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,AMZN,_NaiveModel,0.0,HOLD,-0.39%,1.62%,-7.62%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,ASML,_NaiveModel,0.0,HOLD,-0.05%,-1.23%,15.91%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,AVGO,_NaiveModel,0.0,HOLD,1.90%,7.88%,-4.88%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,BRK-B,_NaiveModel,0.0,HOLD,-0.57%,-2.45%,1.88%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,CAT,_NaiveModel,0.0,HOLD,3.26%,-0.46%,6.14%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-26,COST,_NaiveModel,0.0,HOLD,-2.46%,-6.99%,-4.74%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,CRM,_NaiveModel,0.0,HOLD,-0.55%,6.13%,-8.62%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,GOOGL,_NaiveModel,0.0,HOLD,1.54%,-0.69%,-3.56%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-26,JNJ,_NaiveModel,0.0,HOLD,-1.78%,-3.84%,0.56%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,JPM,_NaiveModel,0.0,HOLD,0.12%,-2.31%,4.25%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,LLY,_NaiveModel,0.0,HOLD,-0.02%,3.76%,6.04%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,LMT,_NaiveModel,0.0,HOLD,-0.06%,-0.52%,-0.54%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-26,MA,_NaiveModel,0.0,HOLD,-1.11%,-0.91%,-1.58%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-26,MCD,_NaiveModel,0.0,HOLD,-1.07%,-1.09%,1.36%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,META,_NaiveModel,0.0,HOLD,0.34%,3.65%,-2.75%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,MRK,_NaiveModel,0.0,HOLD,-2.20%,-3.01%,-6.14%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,MSFT,_NaiveModel,0.0,HOLD,-0.61%,7.57%,-4.49%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,NEE,_NaiveModel,0.0,HOLD,-1.02%,-1.74%,-2.74%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,NVDA,_NaiveModel,0.0,HOLD,-0.22%,-1.95%,-1.34%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,ORCL,_NaiveModel,0.0,HOLD,0.51%,17.54%,0.29%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,PG,_NaiveModel,0.0,HOLD,-1.02%,-0.61%,4.17%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-26,PLTR,_NaiveModel,0.0,HOLD,-0.20%,14.36%,-1.59%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,TSLA,_NaiveModel,0.0,HOLD,1.78%,2.30%,-3.49%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,TSM,_NaiveModel,0.0,HOLD,1.93%,3.44%,9.12%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,UNH,_NaiveModel,0.0,HOLD,-2.99%,-2.10%,5.81%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,V,_NaiveModel,0.0,HOLD,-0.73%,-0.77%,-1.54%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-26,WMT,_NaiveModel,0.0,HOLD,-1.41%,-3.76%,0.46%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-26,XOM,_NaiveModel,0.0,HOLD,-3.30%,-6.24%,-9.04%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,AAPL,_NaiveModel,0.0,HOLD,0.00%,1.05%,-5.73%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,AMD,_NaiveModel,0.0,HOLD,0.00%,10.39%,9.42%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,AMZN,_NaiveModel,0.0,HOLD,0.00%,1.62%,-10.43%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,ASML,_NaiveModel,0.0,HOLD,0.00%,-1.23%,14.13%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,AVGO,_NaiveModel,0.0,HOLD,0.00%,7.88%,-7.74%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,BRK-B,_NaiveModel,0.0,HOLD,0.00%,-2.45%,0.59%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,CAT,_NaiveModel,0.0,HOLD,0.00%,-0.46%,3.49%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-25,COST,_NaiveModel,0.0,HOLD,0.00%,-6.99%,-4.46%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,CRM,_NaiveModel,0.0,HOLD,0.00%,6.13%,-7.87%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,GOOGL,_NaiveModel,0.0,HOLD,0.00%,-0.69%,-6.08%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-25,JNJ,_NaiveModel,0.0,HOLD,0.00%,-3.84%,2.79%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,JPM,_NaiveModel,0.0,HOLD,0.00%,-2.31%,4.68%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,LLY,_NaiveModel,0.0,HOLD,0.00%,3.76%,6.38%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,LMT,_NaiveModel,0.0,HOLD,0.00%,-0.52%,1.33%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-25,MA,_NaiveModel,0.0,HOLD,0.00%,-0.91%,-1.72%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-25,MCD,_NaiveModel,0.0,HOLD,0.00%,-1.09%,0.90%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,META,_NaiveModel,0.0,HOLD,0.00%,3.65%,-7.09%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,MRK,_NaiveModel,0.0,HOLD,0.00%,-3.01%,-2.74%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,MSFT,_NaiveModel,0.0,HOLD,0.00%,7.57%,-6.65%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,NEE,_NaiveModel,0.0,HOLD,0.00%,-1.74%,-2.89%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,NVDA,_NaiveModel,0.0,HOLD,0.00%,-1.95%,-4.71%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,ORCL,_NaiveModel,0.0,HOLD,0.00%,17.54%,-4.14%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,PG,_NaiveModel,0.0,HOLD,0.00%,-0.61%,3.58%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-25,PLTR,_NaiveModel,0.0,HOLD,0.00%,14.36%,-6.49%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,TSLA,_NaiveModel,0.0,HOLD,0.00%,2.30%,-4.60%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,TSM,_NaiveModel,0.0,HOLD,0.00%,3.44%,4.80%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,UNH,_NaiveModel,0.0,HOLD,0.00%,-2.10%,5.16%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,V,_NaiveModel,0.0,HOLD,0.00%,-0.77%,-1.97%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-25,WMT,_NaiveModel,0.0,HOLD,0.00%,-3.76%,0.64%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-25,XOM,_NaiveModel,0.0,HOLD,0.00%,-6.24%,-5.11%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,AAPL,_NaiveModel,0.0,HOLD,0.00%,1.19%,-5.73%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,AMD,_NaiveModel,0.0,HOLD,0.00%,10.82%,9.42%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,AMZN,_NaiveModel,0.0,HOLD,0.00%,2.88%,-10.43%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,ASML,_NaiveModel,0.0,HOLD,0.00%,-1.66%,14.13%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,AVGO,_NaiveModel,0.0,HOLD,0.00%,3.00%,-7.74%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,BRK-B,_NaiveModel,0.0,HOLD,0.00%,-1.84%,0.59%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,CAT,_NaiveModel,0.0,HOLD,0.00%,0.88%,3.49%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-24,COST,_NaiveModel,0.0,HOLD,0.00%,-3.21%,-4.46%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,CRM,_NaiveModel,0.0,HOLD,0.00%,-2.17%,-7.87%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,GOOGL,_NaiveModel,0.0,HOLD,0.00%,1.87%,-6.08%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,JNJ,_NaiveModel,0.0,HOLD,0.00%,-1.51%,2.79%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,JPM,_NaiveModel,0.0,HOLD,0.00%,-3.15%,4.68%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,LLY,_NaiveModel,0.0,HOLD,0.00%,5.80%,6.38%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,LMT,_NaiveModel,0.0,HOLD,0.00%,0.74%,1.33%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-24,MA,_NaiveModel,0.0,HOLD,0.00%,-0.96%,-1.72%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-24,MCD,_NaiveModel,0.0,HOLD,0.00%,-1.52%,0.90%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,META,_NaiveModel,0.0,HOLD,0.00%,4.10%,-7.09%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,MRK,_NaiveModel,0.0,HOLD,0.00%,-2.06%,-2.74%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,MSFT,_NaiveModel,0.0,HOLD,0.00%,2.01%,-6.65%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,NEE,_NaiveModel,0.0,HOLD,0.00%,-1.47%,-2.89%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,NVDA,_NaiveModel,0.0,HOLD,0.00%,-0.50%,-4.71%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-24,ORCL,_NaiveModel,0.0,HOLD,0.00%,6.05%,-4.14%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,PG,_NaiveModel,0.0,HOLD,0.00%,1.02%,3.58%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,PLTR,_NaiveModel,0.0,HOLD,0.00%,4.72%,-6.49%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,TSLA,_NaiveModel,0.0,HOLD,0.00%,3.78%,-4.60%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,TSM,_NaiveModel,0.0,HOLD,0.00%,5.03%,4.80%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,UNH,_NaiveModel,0.0,HOLD,0.00%,-1.53%,5.16%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,V,_NaiveModel,0.0,HOLD,0.00%,-1.19%,-1.97%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,WMT,_NaiveModel,0.0,HOLD,0.00%,-1.14%,0.64%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-24,XOM,_NaiveModel,0.0,HOLD,0.00%,-5.14%,-5.11%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,AAPL,_NaiveModel,0.0,HOLD,0.00%,0.66%,-5.73%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-23,AMD,_NaiveModel,0.0,HOLD,0.00%,6.00%,9.42%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,AMZN,_NaiveModel,0.0,HOLD,0.00%,2.08%,-10.43%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,ASML,_NaiveModel,0.0,HOLD,0.00%,-2.15%,14.13%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,AVGO,_NaiveModel,0.0,HOLD,0.00%,1.86%,-7.74%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,BRK-B,_NaiveModel,0.0,HOLD,0.00%,-1.33%,0.59%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,CAT,_NaiveModel,0.0,HOLD,0.00%,3.41%,3.49%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,COST,_NaiveModel,0.0,HOLD,0.00%,-2.39%,-4.46%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,CRM,_NaiveModel,0.0,HOLD,0.00%,-1.42%,-7.87%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,GOOGL,_NaiveModel,0.0,HOLD,0.00%,1.53%,-6.08%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,JNJ,_NaiveModel,0.0,HOLD,0.00%,-1.30%,2.79%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,JPM,_NaiveModel,0.0,HOLD,0.00%,-2.32%,4.68%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,LLY,_NaiveModel,0.0,HOLD,0.00%,1.68%,6.38%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,LMT,_NaiveModel,0.0,HOLD,0.00%,-0.39%,1.33%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-23,MA,_NaiveModel,0.0,HOLD,0.00%,-0.70%,-1.72%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-23,MCD,_NaiveModel,0.0,HOLD,0.00%,-0.48%,0.90%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-23,META,_NaiveModel,0.0,HOLD,0.00%,4.10%,-7.09%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,MRK,_NaiveModel,0.0,HOLD,0.00%,-1.77%,-2.74%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,MSFT,_NaiveModel,0.0,HOLD,0.00%,-1.41%,-6.65%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,NEE,_NaiveModel,0.0,HOLD,0.00%,-1.02%,-2.89%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,NVDA,_NaiveModel,0.0,HOLD,0.00%,-1.27%,-4.71%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,ORCL,_NaiveModel,0.0,HOLD,0.00%,-0.58%,-4.14%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-23,PG,_NaiveModel,0.0,HOLD,0.00%,2.11%,3.58%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,PLTR,_NaiveModel,0.0,HOLD,0.00%,-3.19%,-6.49%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,TSLA,_NaiveModel,0.0,HOLD,0.00%,3.37%,-4.60%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,TSM,_NaiveModel,0.0,HOLD,0.00%,4.50%,4.80%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,UNH,_NaiveModel,0.0,HOLD,0.00%,-1.15%,5.16%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,V,_NaiveModel,0.0,HOLD,0.00%,-0.39%,-1.97%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-23,WMT,_NaiveModel,0.0,HOLD,0.00%,-1.44%,0.64%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-23,XOM,_NaiveModel,0.0,HOLD,0.00%,-4.53%,-5.11%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-22,AAPL,_NaiveModel,0.0,HOLD,1.26%,1.10%,-3.07%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-22,AMD,_NaiveModel,0.0,HOLD,3.99%,12.08%,8.64%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-22,AMZN,_NaiveModel,0.0,HOLD,-0.80%,-1.18%,-10.04%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-22,ASML,_NaiveModel,0.0,HOLD,2.57%,2.51%,19.31%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-22,AVGO,_NaiveModel,0.0,HOLD,-0.10%,1.79%,-7.00%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-22,BRK-B,_NaiveModel,0.0,HOLD,1.33%,0.76%,1.21%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-22,CAT,_NaiveModel,0.0,HOLD,1.61%,4.92%,3.66%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-22,COST,_NaiveModel,0.0,HOLD,-2.11%,-4.52%,-7.12%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-22,CRM,_NaiveModel,0.0,HOLD,2.13%,1.57%,-5.59%,Fallo,-,-,-,-,-,-,NEUTRO
2026-05-22,GOOGL,_NaiveModel,0.0,HOLD,-1.21%,0.31%,-7.71%,Acierto,-,-,-,-,-,-,NEUTRO
2026-05-22,JNJ,_NaiveModel,0.0,HOLD,1.13%,-0.67%,2.85%,Acierto,-,-,-,-,-,-,NEUTRO
